judge_model,interpretations_model,methode,song,halluzination_score,tiefe_score,beste_interpretation
deepseek,deepseek,prompt_engineering,"My Life - Nat ""King"" Cole (1960)",3.2,4.0,5
deepseek,openai,prompt_engineering,"Turn, Turn, Turn - The Simon Sisters (1966)",4.0,3.8,4
deepseek,deepseek,prompt_engineering,Somewhere My Love - Roger Whittaker (1982),1.4,3.4,4
deepseek,llama,prompt_engineering,Heart of Stone - The Platters (1956),3.4,4.2,4
deepseek,deepseek,prompt_engineering,I Can't Stand The Rain - Seal (2008),4.4,2.6,1
deepseek,llama,prompt_engineering,"Ich will – ich kann, I can – I will - Udo Jürgens (1986)",2.6,3.4,5
deepseek,deepseek,prompt_engineering,Sie - Manfred Mann (1964),3.8,3.2,3
deepseek,openai,prompt_engineering,Streets of Fear - Hawkwind (1981),3.6,4.2,3
deepseek,llama,prompt_engineering,Ein Haus aus den Knochen von Cary Grant - Foyer Des Arts (1984),3.6,3.4,4
deepseek,openai,prompt_engineering,A Reason - Circ (2004),4.0,3.8,5
deepseek,deepseek,prompt_engineering,Clues - Godley & Creme (1979),4.0,4.0,4
deepseek,openai,prompt_engineering,Leg die Knarre weg - Udo Jürgens (1958),4.0,3.6,4
deepseek,openai,prompt_engineering,Spirits' Masquerade - Leaves' Eyes (2011),3.6,3.8,1
deepseek,llama,prompt_engineering,Du fehlst - Die Toten Hosen (2012),3.8,3.4,2
deepseek,openai,prompt_engineering,Sea Song - Tears For Fears (1985),3.6,3.6,2
deepseek,deepseek,prompt_engineering,You Know I Miss You - Fats Domino (1952),1.4,3.4,3
deepseek,deepseek,prompt_engineering,Eye Of The Storm - Pseudo Echo (1989),4.2,4.2,3
deepseek,openai,prompt_engineering,Where Do We Go From Here - Charles & Eddie (1992),3.8,3.6,3
deepseek,deepseek,prompt_engineering,Number One - Laid Back (2019),4.0,4.0,5
deepseek,openai,prompt_engineering,Battles - In Flames (2016),3.6,3.8,1
deepseek,openai,prompt_engineering,Easy (Switch Screens) - Son Lux feat. Lorde (2014),3.2,4.0,2
deepseek,llama,prompt_engineering,I Can't Stand The Rain - Seal (2008),4.4,3.8,5
deepseek,llama,prompt_engineering,Dick and Jane - Bobby Vinton (1974),3.4,3.6,1
deepseek,llama,prompt_engineering,All That Meat and Potatoes - Louis Armstrong (1955),3.4,2.8,5
deepseek,llama,prompt_engineering,Somewhere My Love - Roger Whittaker (1982),3.2,3.8,1
deepseek,deepseek,prompt_engineering,Es geht mir gut - Westernhagen (1994),2.6,3.6,2
deepseek,openai,prompt_engineering,Ale Ale - Capital Bra (2023),3.6,4.0,1
deepseek,deepseek,prompt_engineering,Into The Blue - Rooney (2010),4.6,4.4,"[4, 5]"
deepseek,deepseek,prompt_engineering,Sea Song - Tears For Fears (1985),3.8,3.8,5
deepseek,deepseek,prompt_engineering,Uns geht's gut - And One (1997),4.4,3.6,3
deepseek,openai,prompt_engineering,Worth It All - Jay Sean (2013),4.0,3.8,4
deepseek,deepseek,prompt_engineering,Best Night - Justice Crew (2012),4.2,3.2,4
deepseek,deepseek,prompt_engineering,I Cried for You - Ray Charles (1964),3.8,3.6,4
deepseek,llama,prompt_engineering,That Old Black Magic - Sam The Sham & The Pharaohs (1965),4.2,3.0,5
deepseek,openai,prompt_engineering,Got To Give It Up - Marvin Gaye (1977),3.2,3.6,1
deepseek,deepseek,prompt_engineering,One More Time - Robin Schulz & Felix Jaehn feat. Alida (2021),4.2,3.6,3
deepseek,llama,prompt_engineering,Dance Only With Me - Perry Como (1958),3.4,3.8,3
deepseek,deepseek,prompt_engineering,You Belong To Me - Rick Astley (2005),3.8,3.8,3
deepseek,llama,prompt_engineering,Peggy's Kitchen Wall - Bruce Cockburn (1984),3.2,3.6,1
deepseek,llama,prompt_engineering,Everybody's Got Something To Hide Except Me And My Monkey - The Beatles (1968),2.8,3.4,1
deepseek,llama,prompt_engineering,Do You Remember - Jay Sean feat. Sean Paul & Lil Jon (2009),2.6,3.2,1
deepseek,openai,prompt_engineering,"Stay (Far Away, So Close) - Gregorian (2012)",2.6,4.2,3
deepseek,openai,prompt_engineering,All That Meat and Potatoes - Louis Armstrong (1955),3.6,4.0,3
deepseek,deepseek,prompt_engineering,Easy (Switch Screens) - Son Lux feat. Lorde (2014),4.2,3.8,3
deepseek,openai,prompt_engineering,All I Need - Heather Nova (2003),3.0,4.0,3
deepseek,llama,prompt_engineering,See Emily Play - Pink Floyd (1967),3.0,3.6,1
deepseek,deepseek,prompt_engineering,Leg die Knarre weg - Udo Jürgens (1958),4.4,3.8,3
deepseek,deepseek,prompt_engineering,Fellow Hoodlums - Deacon Blue (1991),3.0,3.8,1
deepseek,openai,prompt_engineering,Heart of Stone - The Platters (1956),3.6,3.6,1
deepseek,openai,prompt_engineering,Do You Remember - Jay Sean feat. Sean Paul & Lil Jon (2009),2.6,3.4,4
deepseek,deepseek,prompt_engineering,Spirits' Masquerade - Leaves' Eyes (2011),3.8,3.6,4
deepseek,openai,prompt_engineering,Light My Fire - Bananafishbones (2002),2.0,4.0,5
deepseek,llama,prompt_engineering,I Had This Thing - Röyksopp feat. Jamie Irrepressible (2014),5.0,3.0,1
deepseek,deepseek,prompt_engineering,Dance Only With Me - Perry Como (1958),3.0,3.8,5
deepseek,llama,prompt_engineering,Smoke Dreams - k.d. lang (1997),4.0,3.4,5
deepseek,deepseek,prompt_engineering,Ein Festival der Liebe - Jürgen Marcus (1972),3.6,3.6,4
deepseek,llama,prompt_engineering,Easy (Switch Screens) - Son Lux feat. Lorde (2014),3.6,3.8,1
deepseek,llama,prompt_engineering,Jekyll And Hyde - Judas Priest (2001),4.2,3.8,3
deepseek,openai,prompt_engineering,Scratch My Back - Slade (1976),4.0,4.0,4
deepseek,llama,prompt_engineering,You Are The Reason - Air Supply (2001),2.8,3.4,3
deepseek,llama,prompt_engineering,"Turn, Turn, Turn - The Simon Sisters (1966)",4.4,4.0,5
deepseek,deepseek,prompt_engineering,The Time Of The Turning (Reprise) / The Weavers Reel - Peter Gabriel (2000),4.2,3.2,3
deepseek,llama,prompt_engineering,All I Need - Heather Nova (2003),5.0,3.2,5
deepseek,openai,prompt_engineering,Timeless - Drunken Tiger feat. BTS (2018),2.8,3.8,5
deepseek,deepseek,prompt_engineering,Ship Of Fools - World Party (1987),4.0,4.0,3
deepseek,deepseek,prompt_engineering,It’s Alright - The Osmonds (1973),3.2,3.8,1
deepseek,deepseek,prompt_engineering,Without Love - Dina Carroll (1999),2.6,3.6,1
deepseek,llama,prompt_engineering,Planetarium - Covenant (1997),1.6,3.2,4
deepseek,llama,prompt_engineering,You Belong To Me - Rick Astley (2005),3.4,3.6,5
deepseek,openai,prompt_engineering,It’s Alright - The Osmonds (1973),2.8,3.6,1
deepseek,deepseek,prompt_engineering,Coffee - Kelly Rowland (2020),3.8,3.8,4
deepseek,openai,prompt_engineering,Es geht mir gut - Westernhagen (1994),2.8,3.8,1
deepseek,deepseek,prompt_engineering,Breakout - Beverley Knight (2009),3.2,3.8,1
deepseek,deepseek,prompt_engineering,Hold Me - Brenda Lee (1961),3.2,3.8,5
deepseek,openai,prompt_engineering,Coffee - Kelly Rowland (2020),3.6,3.6,1
deepseek,openai,prompt_engineering,You Are The Reason - Air Supply (2001),2.8,3.8,5
deepseek,llama,prompt_engineering,Breakout - Beverley Knight (2009),4.4,3.4,"[3, 5]"
deepseek,llama,prompt_engineering,Sea Song - Tears For Fears (1985),3.4,3.6,4
deepseek,openai,prompt_engineering,Teach Me Tonight - Neil Diamond (1988),2.2,3.8,1
deepseek,llama,prompt_engineering,Here I Go Again - Blue System (1995),3.2,3.8,5
deepseek,openai,prompt_engineering,Argue - Matchbox 20 (1996),2.8,3.8,3
deepseek,openai,prompt_engineering,The Time Of The Turning (Reprise) / The Weavers Reel - Peter Gabriel (2000),3.8,3.6,4
deepseek,deepseek,prompt_engineering,4:am Forever - Lostprophets (2006),3.2,3.8,5
deepseek,llama,prompt_engineering,Wait - Martin Jensen feat. Loote (2017),2.6,4.2,4
deepseek,openai,prompt_engineering,Arschgesicht - Udo Lindenberg (1996),3.6,3.8,1
deepseek,deepseek,prompt_engineering,Arschgesicht - Udo Lindenberg (1996),3.4,3.4,1
deepseek,llama,prompt_engineering,Skipping Like A Stone - The Chemical Brothers feat. Beck (2023),3.4,3.2,3
deepseek,llama,prompt_engineering,On the Sunny Side of the Street / Exactly Like You - Louis Prima (1957),3.6,3.4,1
deepseek,deepseek,prompt_engineering,One Day Tomorrow - Edgar Winter (1975),3.0,3.2,1
deepseek,deepseek,prompt_engineering,Mama Told Me Not To Come - Wilson Pickett (1971),4.6,3.8,4
deepseek,openai,prompt_engineering,When You Give It Away - Bruce Cockburn (1999),3.2,3.8,3
deepseek,llama,prompt_engineering,They Only Come Out At Night - Lordi (2006),5.0,4.0,1
deepseek,llama,prompt_engineering,Light My Fire - Bananafishbones (2002),1.4,3.8,5
deepseek,deepseek,prompt_engineering,Skipping Like A Stone - The Chemical Brothers feat. Beck (2023),4.2,3.0,1
deepseek,llama,prompt_engineering,Scratch My Back - Slade (1976),4.2,4.2,4
deepseek,openai,prompt_engineering,Number One - Laid Back (2019),3.6,3.6,2
deepseek,llama,prompt_engineering,From Small Things (Big Things One Day Come) - Bruce Springsteen (2003),1.6,3.4,4
deepseek,openai,prompt_engineering,4:am Forever - Lostprophets (2006),4.2,4.2,"[3, 5]"
deepseek,llama,prompt_engineering,A Reason - Circ (2004),5.0,4.0,1
deepseek,deepseek,prompt_engineering,Teach Me Tonight - Neil Diamond (1988),2.6,3.8,5
deepseek,llama,prompt_engineering,Got To Give It Up - Marvin Gaye (1977),3.8,3.4,4
deepseek,deepseek,prompt_engineering,Drunk On Love - Basia (1994),3.0,3.6,1
deepseek,llama,prompt_engineering,Pay The Man - The Offspring (1998),4.0,3.8,3
deepseek,deepseek,prompt_engineering,Ein Haus aus den Knochen von Cary Grant - Foyer Des Arts (1984),4.2,3.2,5
deepseek,openai,prompt_engineering,Circus Of Death - Project Pitchfork (1993),3.2,4.0,1
deepseek,llama,prompt_engineering,Spirits' Masquerade - Leaves' Eyes (2011),1.8,4.2,4
deepseek,llama,prompt_engineering,Ein Festival der Liebe - Jürgen Marcus (1972),4.6,2.6,3
deepseek,llama,prompt_engineering,Leg die Knarre weg - Udo Jürgens (1958),5.0,4.0,1
deepseek,openai,prompt_engineering,Wahre Liebe - Westernhagen (2014),2.8,3.6,1
deepseek,openai,prompt_engineering,Wait - Martin Jensen feat. Loote (2017),1.8,3.6,1
deepseek,llama,prompt_engineering,The World Is Waiting For Sunrise - Les Paul & Mary Ford (1951),4.2,3.4,3
deepseek,llama,prompt_engineering,Ship Of Fools - World Party (1987),4.2,3.8,1
deepseek,deepseek,prompt_engineering,Thank Me Now - Drake (2010),4.0,3.6,5
deepseek,deepseek,prompt_engineering,Here I Go Again - Blue System (1995),2.8,3.4,4
deepseek,deepseek,prompt_engineering,Worth It All - Jay Sean (2013),4.0,3.4,3
deepseek,deepseek,prompt_engineering,They Only Come Out At Night - Lordi (2006),4.4,3.2,5
deepseek,llama,prompt_engineering,Circus Of Death - Project Pitchfork (1993),4.2,3.2,3
deepseek,deepseek,prompt_engineering,That Old Black Magic - Sam The Sham & The Pharaohs (1965),5.0,4.0,1
deepseek,llama,prompt_engineering,Number One - Laid Back (2019),4.0,3.0,1
deepseek,openai,prompt_engineering,Smoke Dreams - k.d. lang (1997),3.2,4.2,3
deepseek,openai,prompt_engineering,Into The Blue - Rooney (2010),3.6,4.2,1
deepseek,llama,prompt_engineering,Sleepy Time Gal - Bing Crosby (1953),4.0,3.2,1
deepseek,openai,prompt_engineering,Ein Festival der Liebe - Jürgen Marcus (1972),3.2,3.6,1
deepseek,deepseek,prompt_engineering,Pay The Man - The Offspring (1998),3.2,3.6,3
deepseek,llama,prompt_engineering,Before You Leave - Kurt Nilsen (2004),3.4,3.6,1
deepseek,openai,prompt_engineering,Everybody's Got Something To Hide Except Me And My Monkey - The Beatles (1968),3.6,3.8,1
deepseek,llama,prompt_engineering,Thank Me Now - Drake (2010),3.2,3.8,5
deepseek,deepseek,prompt_engineering,Battles - In Flames (2016),3.6,3.8,4
deepseek,openai,prompt_engineering,One Day Tomorrow - Edgar Winter (1975),3.2,3.6,1
deepseek,deepseek,prompt_engineering,On the Sunny Side of the Street / Exactly Like You - Louis Prima (1957),3.4,3.6,1
deepseek,deepseek,prompt_engineering,Light My Fire - Bananafishbones (2002),3.0,3.4,3
deepseek,openai,prompt_engineering,Du fehlst - Die Toten Hosen (2012),3.4,3.0,2
deepseek,openai,prompt_engineering,Ride It - Jay Sean (2007),3.2,4.0,4
deepseek,deepseek,prompt_engineering,I Had This Thing - Röyksopp feat. Jamie Irrepressible (2014),4.6,3.2,4
deepseek,deepseek,prompt_engineering,Before You Leave - Kurt Nilsen (2004),2.8,3.8,3
deepseek,deepseek,prompt_engineering,Dick and Jane - Bobby Vinton (1974),2.8,3.8,5
deepseek,llama,prompt_engineering,Ale Ale - Capital Bra (2023),2.8,4.0,5
deepseek,openai,prompt_engineering,Here I Go Again - Blue System (1995),3.8,3.8,4
deepseek,llama,prompt_engineering,Best Night - Justice Crew (2012),1.6,3.2,5
deepseek,openai,prompt_engineering,Sleepy Time Gal - Bing Crosby (1953),3.8,3.8,4
deepseek,deepseek,prompt_engineering,Blessed Assurance - Burl Ives (1950),4.2,4.2,3
deepseek,deepseek,prompt_engineering,Time Immemorial - Crowded House (1990),3.6,3.8,3
deepseek,openai,prompt_engineering,Drunk On Love - Basia (1994),2.8,3.4,1
deepseek,openai,prompt_engineering,Sing to Me Mr. C - Perry Como (1962),2.6,4.0,3
deepseek,deepseek,prompt_engineering,Wait - Martin Jensen feat. Loote (2017),4.2,3.8,5
deepseek,deepseek,prompt_engineering,"Turn, Turn, Turn - The Simon Sisters (1966)",4.4,3.8,1
deepseek,llama,prompt_engineering,Es geht mir gut - Westernhagen (1994),3.2,3.8,1
deepseek,deepseek,prompt_engineering,Sleepy Time Gal - Bing Crosby (1953),3.6,4.2,3
deepseek,deepseek,prompt_engineering,"Reise, Reise - Rammstein (2004)",3.2,3.4,4
deepseek,openai,prompt_engineering,"My Life - Nat ""King"" Cole (1960)",2.2,3.8,1
deepseek,llama,prompt_engineering,Argue - Matchbox 20 (1996),2.6,3.6,4
deepseek,deepseek,prompt_engineering,The Flat Foot Floogee - Louis Armstrong (1954),4.2,3.8,5
deepseek,deepseek,prompt_engineering,Assistant's Cry - Yello (1980),3.2,4.2,3
deepseek,deepseek,prompt_engineering,Let's Get Together Soon - Dusty Springfield (1970),4.2,3.4,4
deepseek,deepseek,prompt_engineering,"Get In, Fit In - Ciara (2007)",3.6,3.6,1
deepseek,deepseek,prompt_engineering,Breaking My Heart - Richard Marx (2022),3.8,3.8,5
deepseek,openai,prompt_engineering,Assistant's Cry - Yello (1980),3.6,3.6,2
deepseek,deepseek,prompt_engineering,Ride It - Jay Sean (2007),4.2,3.2,3
deepseek,deepseek,prompt_engineering,You Are The Reason - Air Supply (2001),5.0,3.4,1
deepseek,llama,prompt_engineering,Worth It All - Jay Sean (2013),4.2,4.0,5
deepseek,llama,prompt_engineering,The Flat Foot Floogee - Louis Armstrong (1954),3.8,2.2,1
deepseek,openai,prompt_engineering,Planetarium - Covenant (1997),3.6,4.0,3
deepseek,deepseek,prompt_engineering,See Emily Play - Pink Floyd (1967),3.4,3.6,1
deepseek,deepseek,prompt_engineering,Yesterday When I Was Young - Charles Aznavour (1969),3.4,3.6,4
deepseek,openai,prompt_engineering,The Flat Foot Floogee - Louis Armstrong (1954),2.8,3.6,1
deepseek,deepseek,prompt_engineering,Peggy's Kitchen Wall - Bruce Cockburn (1984),2.0,3.2,5
deepseek,deepseek,prompt_engineering,From Small Things (Big Things One Day Come) - Bruce Springsteen (2003),4.2,3.0,5
deepseek,llama,prompt_engineering,Home - Birdy (2013),3.0,4.0,3
deepseek,llama,prompt_engineering,Battles - In Flames (2016),4.0,3.8,3
deepseek,llama,prompt_engineering,I Cried for You - Ray Charles (1964),3.2,3.8,4
deepseek,deepseek,prompt_engineering,"Ich will – ich kann, I can – I will - Udo Jürgens (1986)",2.8,3.8,5
deepseek,openai,prompt_engineering,I Had This Thing - Röyksopp feat. Jamie Irrepressible (2014),3.2,3.6,3
deepseek,openai,prompt_engineering,Welcome to the Big Room - Neil Young (2015),3.8,4.0,1
deepseek,deepseek,prompt_engineering,Drinks & Clout - Fler feat. Bass Sultan Hengzt (2021),2.8,3.8,5
deepseek,llama,prompt_engineering,Sternengold und Silbermond - Peter Alexander (1962),3.6,3.6,4
deepseek,llama,prompt_engineering,One More Time - Robin Schulz & Felix Jaehn feat. Alida (2021),3.2,4.2,5
deepseek,openai,prompt_engineering,"Reise, Reise - Rammstein (2004)",3.2,4.0,5
deepseek,llama,prompt_engineering,Ride It - Jay Sean (2007),4.2,3.6,1
deepseek,deepseek,prompt_engineering,Ale Ale - Capital Bra (2023),1.8,3.2,5
deepseek,openai,prompt_engineering,Peggy's Kitchen Wall - Bruce Cockburn (1984),3.2,4.0,3
deepseek,llama,prompt_engineering,Without Love - Dina Carroll (1999),4.0,3.4,5
deepseek,openai,prompt_engineering,Uns geht's gut - And One (1997),2.8,3.8,1
deepseek,deepseek,prompt_engineering,Where Do We Go From Here - Charles & Eddie (1992),5.0,3.6,5
deepseek,deepseek,prompt_engineering,Smoke Dreams - k.d. lang (1997),4.2,2.8,1
deepseek,deepseek,prompt_engineering,Wahre Liebe - Westernhagen (2014),4.0,3.4,5
deepseek,llama,prompt_engineering,Clues - Godley & Creme (1979),4.2,3.8,4
deepseek,llama,prompt_engineering,Dance Dance Dance - Arabesque (1983),2.8,3.8,3
deepseek,openai,prompt_engineering,Clues - Godley & Creme (1979),2.8,3.8,1
deepseek,llama,prompt_engineering,4:am Forever - Lostprophets (2006),2.8,3.6,1
deepseek,llama,prompt_engineering,Where Do We Go From Here - Charles & Eddie (1992),4.6,4.2,3
deepseek,openai,prompt_engineering,Let's Get Together Soon - Dusty Springfield (1970),2.4,3.8,5
deepseek,openai,prompt_engineering,Thank Me Now - Drake (2010),2.0,3.2,5
deepseek,deepseek,prompt_engineering,I Know - Vanilla Ninja (2005),5.0,4.2,5
deepseek,openai,prompt_engineering,The World Is Waiting For Sunrise - Les Paul & Mary Ford (1951),3.2,3.6,1
deepseek,deepseek,prompt_engineering,Jekyll And Hyde - Judas Priest (2001),5.0,4.0,1
deepseek,llama,prompt_engineering,Arschgesicht - Udo Lindenberg (1996),5.0,4.0,1
deepseek,openai,prompt_engineering,Dance Dance Dance - Arabesque (1983),3.6,3.6,1
deepseek,llama,prompt_engineering,Drunk On Love - Basia (1994),4.2,3.2,3
deepseek,openai,prompt_engineering,Dick and Jane - Bobby Vinton (1974),3.6,4.0,1
deepseek,openai,prompt_engineering,Heavens Rain - Uriah Heep (2008),2.8,3.6,1
deepseek,deepseek,prompt_engineering,Got To Give It Up - Marvin Gaye (1977),3.2,3.6,1
deepseek,llama,prompt_engineering,"My Life - Nat ""King"" Cole (1960)",3.4,3.6,1
deepseek,openai,prompt_engineering,Hold Me - Brenda Lee (1961),2.6,3.6,1
deepseek,deepseek,prompt_engineering,The World Is Waiting For Sunrise - Les Paul & Mary Ford (1951),2.6,3.8,3
deepseek,llama,prompt_engineering,Coffee - Kelly Rowland (2020),4.0,3.4,5
deepseek,deepseek,prompt_engineering,'Til My Back Ain't Got No Bone - Tom Jones (2015),4.2,3.8,1
deepseek,llama,prompt_engineering,Timeless - Drunken Tiger feat. BTS (2018),2.8,4.0,5
deepseek,deepseek,prompt_engineering,Du fehlst - Die Toten Hosen (2012),4.2,3.4,4
deepseek,llama,prompt_engineering,When You Give It Away - Bruce Cockburn (1999),1.6,3.4,4
deepseek,openai,prompt_engineering,Ein Haus aus den Knochen von Cary Grant - Foyer Des Arts (1984),3.6,4.2,3
deepseek,llama,prompt_engineering,Yesterday When I Was Young - Charles Aznavour (1969),3.0,3.8,2
deepseek,llama,prompt_engineering,The Time Of The Turning (Reprise) / The Weavers Reel - Peter Gabriel (2000),4.2,3.4,4
deepseek,deepseek,prompt_engineering,Circus Of Death - Project Pitchfork (1993),3.0,3.6,1
deepseek,deepseek,prompt_engineering,Welcome to the Big Room - Neil Young (2015),3.6,3.4,4
deepseek,llama,prompt_engineering,Teach Me Tonight - Neil Diamond (1988),3.4,3.4,3
deepseek,deepseek,prompt_engineering,Scratch My Back - Slade (1976),4.2,4.2,5
deepseek,llama,prompt_engineering,I Know - Vanilla Ninja (2005),4.4,4.4,"[3, 4, 5]"
deepseek,llama,prompt_engineering,One Day Tomorrow - Edgar Winter (1975),3.4,3.8,4
deepseek,openai,prompt_engineering,One More Time - Robin Schulz & Felix Jaehn feat. Alida (2021),2.6,3.4,1
deepseek,openai,prompt_engineering,"Ich will – ich kann, I can – I will - Udo Jürgens (1986)",3.0,3.6,1
deepseek,openai,prompt_engineering,I Cried for You - Ray Charles (1964),3.0,4.0,3
deepseek,openai,prompt_engineering,Best Night - Justice Crew (2012),2.8,4.0,5
